states,Transaction_Year,Transaction_Count,Transaction_Amount
Meghalaya,2020,10003,15050504.88
Meghalaya,2020,9622,11664668.29
Meghalaya,2020,7569,12185453.5
Meghalaya,2020,294655,669450297.9
Meghalaya,2020,107355,178844205.7
Meghalaya,2020,60451,108416383.2
Meghalaya,2020,50077,79110098.9
Meghalaya,2020,26041,22356066.44
Meghalaya,2020,20761,21835410.25
Meghalaya,2020,19865,19379120.26
Meghalaya,2020,19393,16949021.85
Meghalaya,2020,15934,18498464.71
Meghalaya,2020,14911,13551099.23
Meghalaya,2020,239307,571789473.6
Meghalaya,2020,117550,249575864.7
Meghalaya,2020,64590,138771339.7
Meghalaya,2020,52534,99669877.91
Meghalaya,2020,28622,39860361.24
Meghalaya,2020,19536,31848167.46
Meghalaya,2020,19353,30405909.15
Meghalaya,2020,17943,23618250.66
Meghalaya,2020,17171,23368652.18
Meghalaya,2020,15031,19820539.5
Meghalaya,2020,298622,777719090.2
Meghalaya,2020,149536,362364388
Meghalaya,2020,90879,223682008
Meghalaya,2020,65059,162952261
Meghalaya,2020,32267,55102701.17
Meghalaya,2020,24078,49584665.88
Meghalaya,2020,23262,41847990.16
Meghalaya,2020,22487,34586748.63
Meghalaya,2020,22048,36801863.78
Meghalaya,2020,18440,41431802.48
Meghalaya,2021,322156,915771307.2
Meghalaya,2021,133362,370492803.5
Meghalaya,2021,98957,266571316.1
Meghalaya,2021,70732,205454314.8
Meghalaya,2021,24312,53826602.11
Meghalaya,2021,19054,44351833.96
Meghalaya,2021,18850,37908696.16
Meghalaya,2021,18591,41861206.7
Meghalaya,2021,18473,40212217.24
Meghalaya,2021,16947,60183253.85
Meghalaya,2021,386773,994348113.9
Meghalaya,2021,174186,437555569.8
Meghalaya,2021,111231,265892507.5
Meghalaya,2021,87223,205906820.9
Meghalaya,2021,30529,53732989.36
Meghalaya,2021,25028,37984069.23
Meghalaya,2021,24491,47526700.9
Meghalaya,2021,24431,42603145.83
Meghalaya,2021,21894,48819031.96
Meghalaya,2021,16590,41326043.5
Meghalaya,2021,475308,1267820067
Meghalaya,2021,207635,550868915.2
Meghalaya,2021,135524,337135306.8
Meghalaya,2021,103142,254116660
Meghalaya,2021,37590,71888903.26
Meghalaya,2021,30790,56346103.94
Meghalaya,2021,29654,54695590.92
Meghalaya,2021,28662,59140851.36
Meghalaya,2021,23378,50417337.28
Meghalaya,2021,17524,45708478
Meghalaya,2021,602012,1647841436
Meghalaya,2021,261543,746098768.1
Meghalaya,2021,210094,495239611.1
Meghalaya,2021,140522,371541323.5
Meghalaya,2021,43460,98276171.06
Meghalaya,2021,38565,88113799.76
Meghalaya,2021,37744,79675265.12
Meghalaya,2021,35153,76249072.06
Meghalaya,2021,29960,108595108.9
Meghalaya,2021,28989,89662812.04
Meghalaya,2022,653082,1762837936
Meghalaya,2022,325791,991586557.2
Meghalaya,2022,257923,624403404.8
Meghalaya,2022,169484,496156278.4
Meghalaya,2022,49196,126597671.4
Meghalaya,2022,43827,166412749.6
Meghalaya,2022,42878,97659034.31
Meghalaya,2022,42030,87894203.47
Meghalaya,2022,39644,98249285.5
Meghalaya,2022,36687,148090837.1
Meghalaya,2022,853333,2156500112
Meghalaya,2022,392151,1150602955
Meghalaya,2022,337102,755786725.1
Meghalaya,2022,193196,502640751.8
Meghalaya,2022,56272,152394109.7
Meghalaya,2022,46150,106793207.8
Meghalaya,2022,44965,92496675.79
Meghalaya,2022,43006,118240788.9
Meghalaya,2022,33680,92292848.07
Meghalaya,2022,31223,103764884.9
Meghalaya,2022,2924522,6137770373
Meghalaya,2022,508052,1283479556
Meghalaya,2022,400075,825278960.5
Meghalaya,2022,241204,633317484.1
Meghalaya,2022,62798,171112837
Meghalaya,2022,48898,121831916
Meghalaya,2022,48727,107884419.6
Meghalaya,2022,47047,99390252.25
Meghalaya,2022,35206,88310719.84
Meghalaya,2022,29296,87822016.1
Meghalaya,2022,2285868,4886013367
Meghalaya,2022,612945,1565478827
Meghalaya,2022,416100,855262410.3
Meghalaya,2022,252554,698736182.3
Meghalaya,2022,81501,229129661.9
Meghalaya,2022,59445,143293321.8
Meghalaya,2022,59231,150334364.9
Meghalaya,2022,59149,130072498.4
Meghalaya,2022,47478,134393051.4
Meghalaya,2022,41404,141954215.1
Mizoram,2018,12006,27918980.95
Mizoram,2018,1604,2350555.318
Mizoram,2018,1457,3891685.392
Mizoram,2018,1133,5729263.41
Mizoram,2018,735,547180.211
Mizoram,2018,691,1729998.408
Mizoram,2018,482,2188550.573
Mizoram,2018,453,871005.7154
Mizoram,2018,16353,48340497.16
Mizoram,2018,3249,6814747.054
Mizoram,2018,2092,5117340.437
Mizoram,2018,1813,10477582.99
Mizoram,2018,1237,3831939.569
Mizoram,2018,846,5346759.668
Mizoram,2018,834,2204311.924
Mizoram,2018,627,1375226.752
Mizoram,2018,24199,72031541.22
Mizoram,2018,4716,12189472.09
Mizoram,2018,2631,6563816.625
Mizoram,2018,2247,5446959.531
Mizoram,2018,2133,6572902.581
Mizoram,2018,1231,3422241.331
Mizoram,2018,1099,4369317.524
Mizoram,2018,1060,6004487.22
Mizoram,2018,31828,114757156.9
Mizoram,2018,6349,20867419.8
Mizoram,2018,4701,13882638.98
Mizoram,2018,4168,12100776.51
Mizoram,2018,2830,9311124.638
Mizoram,2018,2341,5862745.985
Mizoram,2018,1726,6092672.777
Mizoram,2018,1299,7552316.893
Mizoram,2019,40608,125499167.5
Mizoram,2019,8092,24562628.05
Mizoram,2019,5590,15775791.31
Mizoram,2019,5400,15141345.46
Mizoram,2019,3749,12077236.04
Mizoram,2019,2964,9972286.163
Mizoram,2019,2038,8448785.631
Mizoram,2019,1865,6683655.297
Mizoram,2019,45257,147150855.4
Mizoram,2019,8919,29564431.13
Mizoram,2019,5077,15941097.8
Mizoram,2019,5047,15936975.4
Mizoram,2019,4502,12828264.17
Mizoram,2019,2917,10740915.81
Mizoram,2019,2055,7970010.188
Mizoram,2019,1897,7884158.206
Mizoram,2019,54796,162632862
Mizoram,2019,13305,34090897.89
Mizoram,2019,6977,17976086.41
Mizoram,2019,6296,14161494.19
Mizoram,2019,6097,14593963.46
Mizoram,2019,4389,12447829.18
Mizoram,2019,3512,12151523.04
Mizoram,2019,2722,10739243.82
Mizoram,2019,68532,215337713.3
Mizoram,2019,15344,42919898.69
Mizoram,2019,11051,24470971.73
Mizoram,2019,8468,16925628.22
Mizoram,2019,8069,22279514.79
Mizoram,2019,5889,15064874.57
Mizoram,2019,4878,17885681.11
Mizoram,2019,3008,13805068.18
Mizoram,2020,78597,215534588.1
Mizoram,2020,19703,47052524.73
Mizoram,2020,13887,31918357.19
Mizoram,2020,12136,21524123.96
Mizoram,2020,11386,26364756.94
Mizoram,2020,7512,15256865.24
Mizoram,2020,6269,19712814.75
Mizoram,2020,4119,14713548.48
Mizoram,2020,93369,238637352.5
Mizoram,2020,27260,60375778.33
Mizoram,2020,22369,44085859.54
Mizoram,2020,15352,24755549.96
Mizoram,2020,14432,29350410.44
Mizoram,2020,10425,19459795.69
Mizoram,2020,8480,20817381.35
Mizoram,2020,6775,19711305.6
Mizoram,2020,136460,413175919
Mizoram,2020,30971,83270436.84
Mizoram,2020,25540,62210090.17
Mizoram,2020,17199,28176447.03
Mizoram,2020,15789,35985260.69
Mizoram,2020,11286,35131298.73
Mizoram,2020,10351,25197852.94
Mizoram,2020,7107,24796870.14
Mizoram,2020,166039,532069401.3
Mizoram,2020,41847,117007241
Mizoram,2020,32803,102209937.7
Mizoram,2020,21383,48253980.83
Mizoram,2020,21149,56473537.94
Mizoram,2020,15587,50140873.99
Mizoram,2020,14804,39531569.17
Mizoram,2020,8995,40835573.75
Mizoram,2021,182220,609359098.2
Mizoram,2021,40131,133262456
Mizoram,2021,31658,106154307.4
Mizoram,2021,22212,71207105.2
Mizoram,2021,18670,51226307.48
Mizoram,2021,13769,51873702.94
Mizoram,2021,12877,42644166.31
Mizoram,2021,8038,35378443.38
Mizoram,2021,222893,635733237
Mizoram,2021,46084,125798685.1
Mizoram,2021,38779,110575273.9
Mizoram,2021,23910,66068598.12
Mizoram,2021,20464,51797964.37
Mizoram,2021,15913,52313277.18
Mizoram,2021,15664,39541209.18
Mizoram,2021,10633,41046228.48
Mizoram,2021,276340,865537331.9
Mizoram,2021,55054,157303231.4
Mizoram,2021,44431,130625157.5
Mizoram,2021,30064,84157970.64
Mizoram,2021,22878,65856355.67
Mizoram,2021,19902,54838260.22
Mizoram,2021,18678,71974971.06
Mizoram,2021,11182,43455371.73
Mizoram,2021,317555,1021257676
Mizoram,2021,62996,193267816.7
Mizoram,2021,47572,152734951.8
Mizoram,2021,37950,113743718.9
Mizoram,2021,28553,76910208.13
Mizoram,2021,25625,100501231.3
Mizoram,2021,21092,58127189.33
Mizoram,2021,11986,54122948.93
Mizoram,2022,341192,1081700362
Mizoram,2022,70118,225762310.6
Mizoram,2022,52546,177710904.9
Mizoram,2022,41730,131565353.7
Mizoram,2022,31141,85615813.92
Mizoram,2022,28284,104778862.4
Mizoram,2022,25542,73577504.14
Mizoram,2022,14364,64447851.87
Mizoram,2022,364786,1137178791
Mizoram,2022,71974,216551898
Mizoram,2022,55575,178078191.5
Mizoram,2022,44824,125315221.5
Mizoram,2022,35643,98025373.52
Mizoram,2022,30607,103805199.4
Mizoram,2022,24248,72294618.64
Mizoram,2022,16320,71937273.17
Mizoram,2022,383546,1129120157
Mizoram,2022,81428,231838246.9
Mizoram,2022,52771,160991695
Mizoram,2022,44830,121251949.2
Mizoram,2022,32604,88879142.38
Mizoram,2022,25701,86209300.03
Mizoram,2022,23168,65622337
Mizoram,2022,14990,62352784.59
Mizoram,2022,360350,1054341699
Mizoram,2022,99571,275164384.8
Mizoram,2022,60120,176322495.4
Mizoram,2022,55854,157046232.3
Mizoram,2022,39889,111490213.1
Mizoram,2022,33252,110073440.4
Mizoram,2022,25172,71431982.55
Mizoram,2022,19566,82040637.84
Nagaland,2018,18449,38330087.58
Nagaland,2018,11070,20744033.41
Nagaland,2018,3428,5653655.117
Nagaland,2018,1861,2939509.974
Nagaland,2018,1851,2962723.122
Nagaland,2018,1700,1750900.646
Nagaland,2018,1642,1942858.074
Nagaland,2018,1397,1347986.05
Nagaland,2018,605,547262.5934
Nagaland,2018,587,1228042.909
Nagaland,2018,31758,78472133.75
Nagaland,2018,14759,41958069.33
Nagaland,2018,4472,6880664.953
Nagaland,2018,2914,5272196.387
Nagaland,2018,2851,2952808.201
Nagaland,2018,2652,5592193.662
Nagaland,2018,2058,3265939.417
Nagaland,2018,1961,3800720.221
Nagaland,2018,1151,3132544.259
Nagaland,2018,526,606015.5837
Nagaland,2018,44383,122676685.9
Nagaland,2018,20678,62621606.4
Nagaland,2018,7245,14438372.12
Nagaland,2018,4657,8672814.868
Nagaland,2018,4368,10680645.61
Nagaland,2018,3370,6042931.989
Nagaland,2018,3314,6048116.934
Nagaland,2018,2951,4193127.065
Nagaland,2018,1527,1911400.519
Nagaland,2018,1349,3565504.39
Nagaland,2018,68046,202172094.7
Nagaland,2018,28604,84867917.09
Nagaland,2018,10673,21026422.57
Nagaland,2018,7966,25315124.34
Nagaland,2018,5518,14443409.7
Nagaland,2018,4966,12449027.89
Nagaland,2018,4959,8954846.536
Nagaland,2018,3615,6547794.254
Nagaland,2018,2071,6712394.675
Nagaland,2018,2008,3577703.454
Nagaland,2019,80741,222202606.8
Nagaland,2019,34373,93498426.91
Nagaland,2019,11808,22421067.67
Nagaland,2019,9694,32110056.27
Nagaland,2019,8860,16471426.46
Nagaland,2019,5962,15964521.8
Nagaland,2019,5694,13111143.37
Nagaland,2019,5062,12361140.85
Nagaland,2019,2689,6473296.666
Nagaland,2019,2103,4550857.606
Nagaland,2019,86518,258070892
Nagaland,2019,35959,102757262.3
Nagaland,2019,19752,43001192.89
Nagaland,2019,11894,28979287.99
Nagaland,2019,10564,30077446.32
Nagaland,2019,6027,16464089.79
Nagaland,2019,5778,12443724.25
Nagaland,2019,5232,11255799.07
Nagaland,2019,2784,6816990.794
Nagaland,2019,2715,6719423.987
Nagaland,2019,117140,307103749.7
Nagaland,2019,50183,133224817.5
Nagaland,2019,20054,60553998.32
Nagaland,2019,17903,35622564.4
Nagaland,2019,17134,36965971.96
Nagaland,2019,9274,19613846.13
Nagaland,2019,9242,16293996.93
Nagaland,2019,8985,20348950.01
Nagaland,2019,4847,7311019.912
Nagaland,2019,4277,8062310.435
Nagaland,2019,142922,401874104.3
Nagaland,2019,58317,160227363.6
Nagaland,2019,23615,52231884.4
Nagaland,2019,23374,73875655.64
Nagaland,2019,21048,44939725.57
Nagaland,2019,11505,21418632.85
Nagaland,2019,11148,25427823.37
Nagaland,2019,11054,24095426.02
Nagaland,2019,5522,11787954.89
Nagaland,2019,5148,10804065.56
Nagaland,2020,185428,497123725.5
Nagaland,2020,68246,160485650.6
Nagaland,2020,28668,56777615.99
Nagaland,2020,22949,46458137.86
Nagaland,2020,13752,22440994.63
Nagaland,2020,13234,29281215.25
Nagaland,2020,13124,24135509.7
Nagaland,2020,12812,23929943.34
Nagaland,2020,8571,15127296.52
Nagaland,2020,6691,10449509.22
Nagaland,2020,232533,564581175
Nagaland,2020,98852,235056409.2
Nagaland,2020,42193,72681549.71
Nagaland,2020,34034,59551064.18
Nagaland,2020,21862,39562622.89
Nagaland,2020,19823,47286166.88
Nagaland,2020,19427,30734350.1
Nagaland,2020,18146,34250745.55
Nagaland,2020,11337,17709802.03
Nagaland,2020,11097,21770604.47
Nagaland,2020,352179,1122771447
Nagaland,2020,149404,438659891.1
Nagaland,2020,53050,85955858.56
Nagaland,2020,43164,83590575.73
Nagaland,2020,28806,47486985.42
Nagaland,2020,26004,53114140.44
Nagaland,2020,25719,59266466.87
Nagaland,2020,21556,44845371.93
Nagaland,2020,13958,25258376.2
Nagaland,2020,12462,29101447.58
Nagaland,2020,422501,1549414048
Nagaland,2020,168861,528950655.3
Nagaland,2020,51806,149055802.8
Nagaland,2020,48813,129158623.7
Nagaland,2020,33080,77215466.14
Nagaland,2020,29583,92512403.56
Nagaland,2020,28612,75169716.48
Nagaland,2020,23475,60794471.33
Nagaland,2020,14947,37707510.8
Nagaland,2020,13202,34760738.48
Nagaland,2021,550985,1837044748
Nagaland,2021,209442,611989486.4
Nagaland,2021,43465,116937738.4
Nagaland,2021,43337,148431447.8
Nagaland,2021,26881,65940883.14
Nagaland,2021,24927,86311391.93
Nagaland,2021,23643,84510754.52
Nagaland,2021,18219,51849616.04
Nagaland,2021,12322,33575965.56
Nagaland,2021,12009,34735822.64
Nagaland,2021,585389,1726249195
Nagaland,2021,274137,694940464.6
Nagaland,2021,63952,152031632.5
Nagaland,2021,51055,137641683
Nagaland,2021,34223,82266645.13
Nagaland,2021,31478,98158667.8
Nagaland,2021,27199,84823658.15
Nagaland,2021,21747,54703199.48
Nagaland,2021,15860,42645682.01
Nagaland,2021,13528,39521626.84
Nagaland,2021,727702,2201388248
Nagaland,2021,335522,874957891.9
Nagaland,2021,59456,170603111.1
Nagaland,2021,56260,185806960.8
Nagaland,2021,38482,96937646.11
Nagaland,2021,36963,116637883.3
Nagaland,2021,30653,109337196
Nagaland,2021,23265,77798029.1
Nagaland,2021,19756,57076677.28
Nagaland,2021,14691,44639115.39
Nagaland,2021,886146,2741781160
Nagaland,2021,413753,1056357840
Nagaland,2021,64765,206715301.3
Nagaland,2021,61436,235277660.3
Nagaland,2021,44854,152644732.6
Nagaland,2021,42511,130830504.9
Nagaland,2021,37106,148350887.5
Nagaland,2021,25944,81774057.9
Nagaland,2021,22569,71109897
Nagaland,2021,16341,59818503.45
Nagaland,2022,1111352,3258683920
Nagaland,2022,457809,1127446950
Nagaland,2022,68366,207590215
Nagaland,2022,66833,240110588.1
Nagaland,2022,48308,136226519.8
Nagaland,2022,44704,145342038.7
Nagaland,2022,40524,151138444.1
Nagaland,2022,28736,88839937.41
Nagaland,2022,24401,75586065.96
Nagaland,2022,17513,56264190.29
Nagaland,2022,1334969,3611270477
Nagaland,2022,308395,886866183.2
Nagaland,2022,77214,244058058.4
Nagaland,2022,69381,223341368
Nagaland,2022,53721,145247750.8
Nagaland,2022,47255,163573534.5
Nagaland,2022,45170,164759286.6
Nagaland,2022,32898,100740614.9
Nagaland,2022,24587,76072297.55
Nagaland,2022,20492,71074150.22
Nagaland,2022,1094753,3023858206
Nagaland,2022,390575,1084969827
Nagaland,2022,81244,249065125.5
Nagaland,2022,79275,192965563.7
Nagaland,2022,68148,217924271.3
Nagaland,2022,45816,151822055.8
Nagaland,2022,44657,158205190.6
Nagaland,2022,30504,94302709.05
Nagaland,2022,24443,79886712.62
Nagaland,2022,19352,63372092.96
Nagaland,2022,1632985,4411217835
Nagaland,2022,396318,1086767702
Nagaland,2022,111374,296499670.6
Nagaland,2022,79409,280130670.4
Nagaland,2022,76894,266072328.1
Nagaland,2022,44176,177953210.3
Nagaland,2022,43589,150669221.6
Nagaland,2022,29697,102825390.7
Nagaland,2022,24353,76706538.54
Nagaland,2022,19928,66609982.7
Odisha,2018,1013916,1064565482
Odisha,2018,487588,391394151.6
Odisha,2018,469068,306223509.1
Odisha,2018,399549,379358026.2
Odisha,2018,362382,204373666.3
Odisha,2018,279644,187375014.3
Odisha,2018,279071,173702320.3
Odisha,2018,259941,196242627.6
Odisha,2018,226525,119770991.4
Odisha,2018,208105,151786389.2
Odisha,2018,1344202,1738879067
Odisha,2018,711772,628176565.9
Odisha,2018,703794,703532192.7
Odisha,2018,516556,659317553.1
Odisha,2018,516443,374915596.4
Odisha,2018,401149,370601551.2
Odisha,2018,399081,317753882.2
Odisha,2018,354756,396095823
Odisha,2018,352035,213321220.3
Odisha,2018,309322,308804358.7
Odisha,2018,5333443,4389717267
Odisha,2018,3746440,2480538495
Odisha,2018,3025622,2048374280
Odisha,2018,1897103,1217205291
Odisha,2018,1634313,1488758261
Odisha,2018,1546536,893325822.9
Odisha,2018,1434318,948651181.6
Odisha,2018,1431437,1105939241
Odisha,2018,1247010,1007991208
Odisha,2018,1140437,672431075.2
Odisha,2018,4036038,4756776454
Odisha,2018,1996845,1819634444
Odisha,2018,1823683,1900469800
Odisha,2018,1402146,1733900622
Odisha,2018,1228698,1110622397
Odisha,2018,1076748,919852799.5
Odisha,2018,1048520,1040836292
Odisha,2018,774382,951193274.9
Odisha,2018,736715,606485615.3
Odisha,2018,729403,588561101.6
Odisha,2019,9928652,10292381464
Odisha,2019,2843941,2746382808
Odisha,2019,2226839,2660856143
Odisha,2019,2052883,1780121523
Odisha,2019,2005354,1597716033
Odisha,2019,1300890,1292024780
Odisha,2019,1224209,1137735927
Odisha,2019,1112474,855542150.6
Odisha,2019,1099272,1219690307
Odisha,2019,1023176,1083105252
Odisha,2019,13339889,19006076643
Odisha,2019,2289245,3195750424
Odisha,2019,1557000,2952122343
Odisha,2019,1260994,1740194784
Odisha,2019,1116157,1615320702
Odisha,2019,808325,1052200875
Odisha,2019,793895,1136520160
Odisha,2019,778337,1270398763
Odisha,2019,769791,1356881694
Odisha,2019,656270,1100526634
Odisha,2019,18364742,25509656902
Odisha,2019,3846764,4539350541
Odisha,2019,1845986,2136997579
Odisha,2019,1763488,2029201893
Odisha,2019,1689894,3154919760
Odisha,2019,1500762,1624951778
Odisha,2019,1226918,1617148719
Odisha,2019,1085480,1653794140
Odisha,2019,1061299,1329983573
Odisha,2019,916878,1372415071
Odisha,2019,27477393,34227232122
Odisha,2019,5783608,6269240607
Odisha,2019,3904913,2998071243
Odisha,2019,2717947,2951249576
Odisha,2019,2682447,4526321216
Odisha,2019,2203098,2409106457
Odisha,2019,2031166,2048009648
Odisha,2019,1978353,1972793937
Odisha,2019,1550560,1418903994
Odisha,2019,1500297,2290633493
Odisha,2020,23152370,39755139239
Odisha,2020,4024520,5842461997
Odisha,2020,2622872,5351713625
Odisha,2020,2303973,3252830643
Odisha,2020,2166952,3390103391
Odisha,2020,1788019,2673428317
Odisha,2020,1644012,2694884104
Odisha,2020,1450538,2346314618
Odisha,2020,1413416,2398684450
Odisha,2020,1176601,2199325035
Odisha,2020,16842715,34814877058
Odisha,2020,3964715,6130914551
Odisha,2020,2890005,5465974236
Odisha,2020,2289121,3594755068
Odisha,2020,2140956,3546636202
Odisha,2020,1909766,2861457531
Odisha,2020,1703737,2767383295
Odisha,2020,1613148,2773560565
Odisha,2020,1596539,2600823926
Odisha,2020,1343647,2479132334
Odisha,2020,23387123,44638448274
Odisha,2020,5060890,8273230958
Odisha,2020,3839868,7953863605
Odisha,2020,2999596,5158572435
Odisha,2020,2923704,5216210715
Odisha,2020,2508367,3947100295
Odisha,2020,2196403,3933817517
Odisha,2020,2057809,3776890615
